molecule_chembl_id,canonical_smiles,value_IC50,value_pIC50,units
CHEMBL418909,CC(=O)NCCNCc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,2.0,8.698970004336019,nM
CHEMBL78685,c1ccc(-c2cc3ncnc(Nc4ccc5[nH]ncc5c4)c3s2)cc1,1600.0,5.795880017344075,nM
CHEMBL77452,OCCCNCc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,9.0,8.045757490560675,nM
CHEMBL46946,O=CN/C=C/c1ccc(O)c(O)c1,7000.0,5.154901959985743,nM
CHEMBL442749,c1nc(Nc2ccc3[nH]ccc3c2)c2sccc2n1,600.0,6.221848749616356,nM
CHEMBL80164,Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CNCCO)cc5)sc34)ccc2[nH]1,1000.0,6.0,nM
CHEMBL174634,Cc1ccccc1-c1cn(-c2ccccc2)c2ncnc(N)c12,2650.0,5.576754126063192,nM
CHEMBL429057,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1CO,1100.0,5.958607314841775,nM
CHEMBL176702,Nc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(CNCCO)c1,3400.0,5.468521082957745,nM
CHEMBL161956,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.22,9.657577319177793,nM
CHEMBL367442,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(CO)cc1,700.0,6.154901959985743,nM
CHEMBL351629,CN(CC(=O)O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.44,9.356547323513812,nM
CHEMBL165731,Cc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1,1.5,8.823908740944319,nM
CHEMBL53711,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.006,11.221848749616356,nM
CHEMBL165228,Cc1nc(Nc2cccc(Br)c2)c2cc(NCCN3CCOCC3)ncc2n1,117.0,6.931814138253838,nM
CHEMBL176705,COc1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1,350.0,6.455931955649724,nM
CHEMBL176470,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1CNCCO,6400.0,5.1938200260161125,nM
CHEMBL166255,CN(CCO)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.7,8.769551078621726,nM
CHEMBL165630,OCCN(CCO)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.93,9.031517051446064,nM
CHEMBL176309,Nc1ncnc2c1c(-c1cccc(Cl)c1)cn2-c1ccccc1,700.0,6.154901959985743,nM
CHEMBL165495,Cc1cccc(Nc2ncnc3cnc(N)cc23)c1,3.1,8.508638306165727,nM
CHEMBL163369,OCCN(CCO)CCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.35,9.455931955649724,nM
CHEMBL369014,CCOC(=O)c1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1,1300.0,5.886056647693163,nM
CHEMBL13629,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Br)cc32)c1C,10000.0,5.0,nM
CHEMBL166307,CN1CCN(NCCCNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2)CC1,3.9,8.4089353929735,nM
CHEMBL162223,Brc1cccc(Nc2ncnc3cnc(NCCc4ccccn4)cc23)c1,1.2,8.920818753952375,nM
CHEMBL172973,COc1cccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)c1,500.0,6.301029995663981,nM
CHEMBL173453,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(CNCCO)cc1,1400.0,5.853871964321762,nM
CHEMBL162719,CN1CCN(c2cc3c(Nc4cccc(Br)c4)ncnc3cn2)CC1,6.4,8.193820026016112,nM
CHEMBL162821,CNc1cc2c(Nc3cccc(C)c3)ncnc2cn1,0.45,9.346787486224656,nM
CHEMBL105436,COc1cccc(-c2cn(-c3ccc(CCN(C)CCO)cc3)c3ncnc(N)c23)c1,300.0,6.522878745280337,nM
CHEMBL162053,CN(C)CCN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.1,8.09151498112135,nM
CHEMBL165574,Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)cc23)c1,1.0,9.0,nM
CHEMBL53940,CNc1cc2c(Nc3ccccc3)ncnc2cn1,9.0,8.045757490560675,nM
CHEMBL165788,CNc1cc2c(Nc3cccc(C(F)(F)F)c3)ncnc2cn1,1.1,8.958607314841775,nM
CHEMBL166093,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.18,9.744727494896694,nM
CHEMBL349070,CN(C)CCCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.8,8.744727494896694,nM
CHEMBL175409,COc1cccc(-c2cn(-c3ccc(CC(=O)NCCO)cc3)c3ncnc(N)c23)c1,800.0,6.096910013008056,nM
CHEMBL22978,CN1CCC(O)(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)o2)CC1,797.0,6.098541678603888,nM
CHEMBL162142,Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)c1,0.78,9.10790539730952,nM
CHEMBL165508,Brc1cccc(Nc2ncnc3cnc(NCc4cccnc4)cc23)c1,1.5,8.823908740944319,nM
CHEMBL165547,CN(CC(O)CO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.56,9.2518119729938,nM
CHEMBL165864,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.19,9.721246399047171,nM
CHEMBL161895,Cc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)c1,1.3,8.886056647693163,nM
CHEMBL433520,CCN(CC)CC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,4.6,8.337242168318426,nM
CHEMBL176815,COc1cccc(-c2cn(-c3cccc(CO)c3)c3ncnc(N)c23)c1,800.0,6.096910013008056,nM
CHEMBL424375,COc1cccc(-c2cn(-c3ccc(CNCCO)cc3)c3ncnc(N)c23)c1,300.0,6.522878745280337,nM
CHEMBL366831,CNc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1,31000.0,4.508638306165727,nM
CHEMBL173478,Nc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(CO)c1,600.0,6.221848749616356,nM
CHEMBL355816,O=C(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.28,9.55284196865778,nM
CHEMBL166154,CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1,0.19,9.721246399047171,nM
CHEMBL163188,Cc1cccc(Nc2ncnc3cnc(N(C)C)cc23)c1,2.8,8.55284196865778,nM
CHEMBL163168,O=C(O)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,27.0,7.568636235841012,nM
CHEMBL169757,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1,500.0,6.301029995663981,nM
CHEMBL162508,Cc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)cc23)c1,1.8,8.744727494896694,nM
CHEMBL166358,CN(C)CCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.2,8.920818753952375,nM
CHEMBL162981,Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)cc23)c1,1.7,8.769551078621726,nM
CHEMBL51853,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.13,9.886056647693163,nM
CHEMBL162034,CN(C)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.1,8.958607314841775,nM
CHEMBL162622,Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1,0.65,9.187086643357144,nM
CHEMBL333454,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(C)cc2)c1O,8700.0,5.060480747381382,nM
CHEMBL119923,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccc(Cl)cc2)c1O,14800.0,4.8297382846050425,nM
CHEMBL76958,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,1000.0,6.0,nM
CHEMBL419047,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(O)cc2)c1O,2500.0,5.6020599913279625,nM
CHEMBL333553,N#C/C(=C\c1cc(O)c(O)c(CSc2nc3ccccc3s2)c1)C(N)=O,6500.0,5.187086643357144,nM
CHEMBL120564,COc1cc(C=C(C#N)C#N)cc(C)c1O,2600000.0,2.585026652029182,nM
CHEMBL309075,NCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,5400.0,5.267606240177031,nM
CHEMBL424625,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCCC(=O)O)c1O,125000.0,3.9030899869919438,nM
CHEMBL116547,COc1cc(/C=C(\C#N)C(=O)c2ccc(O)c(O)c2)cc(CSCc2ccccc2)c1O,750.0,6.1249387366083,nM
CHEMBL118205,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3o2)c1O,12500.0,4.903089986991944,nM
CHEMBL324030,COc1cc(/C=C(\C#N)C(N)=O)cc(CSC2=NCCS2)c1O,16300.0,4.787812395596042,nM
CHEMBL119156,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O,25000.0,4.6020599913279625,nM
CHEMBL432428,N#C/C(=C\c1cc(O)c(O)c(CSCc2ccccc2)c1)C(N)=O,940.0,6.026872146400301,nM
CHEMBL326318,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2)c1O,1950.0,5.709965388637482,nM
CHEMBL477,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,195000.0,3.7099653886374817,nM
CHEMBL449093,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1O,54.0,7.267606240177031,nM
CHEMBL78280,CNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C(\C)[N+](=O)[O-])cc2OC)cc1,4000.0,5.3979400086720375,nM
CHEMBL122522,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2)c1O,370000.0,3.431798275933005,nM
CHEMBL78224,O=[N+]([O-])/C=C/c1ccc(O)c(O)c1,8800.0,5.055517327849831,nM
CHEMBL119987,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O,37000.0,4.431798275933005,nM
CHEMBL326044,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCCCC(=O)O)c1O,60000.0,4.221848749616356,nM
CHEMBL116595,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O,2900.0,5.537602002101044,nM
CHEMBL118321,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2C(=O)O)c1O,36000.0,4.443697499232713,nM
CHEMBL309016,COc1cc(/C=C/[N+](=O)[O-])ccc1O,7900.0,5.102372908709558,nM
CHEMBL77397,COc1cc(/C=C(\C)[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)O)cc1,2500.0,5.6020599913279625,nM
CHEMBL418906,CC(C)(C)OC(=O)NCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,1400.0,5.853871964321762,nM
CHEMBL78049,C/C(=C\c1ccc(O)c(O)c1)[N+](=O)[O-],9400.0,5.026872146400301,nM
CHEMBL309392,C[C@@H](NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)N[C@H](C)C(=O)NCCN,17000.0,4.769551078621726,nM
CHEMBL334032,COc1cc(C=C(C#N)C#N)cc(CS(=O)(=O)c2ccc(C)cc2)c1O,85000.0,4.070581074285707,nM
CHEMBL505705,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(=O)c2ccc(S(=O)(=O)Oc3ccc(/C=C/[N+](=O)[O-])cc3)cc2)[C@@H](O)[C@H]1O,600.0,6.221848749616356,nM
CHEMBL115519,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3cc(Cl)ccc3s2)c1O,4400.0,5.356547323513812,nM
CHEMBL330879,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc3ccccc3c2)c1O,6600.0,5.180456064458131,nM
CHEMBL76929,COC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1O,1800.0,5.7447274948966935,nM
CHEMBL311133,C[C@@H](NC(=O)[C@@H](C)NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)O,7000.0,5.154901959985743,nM
CHEMBL118109,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O,18600.0,4.730487055782084,nM
CHEMBL418907,COc1cc(/C=C/[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)O)cc1,2800.0,5.552841968657781,nM
CHEMBL77401,COC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,1500.0,5.823908740944319,nM
CHEMBL77100,CCCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,4800.0,5.318758762624412,nM
CHEMBL307481,O=[N+]([O-])/C=C/c1ccc(O)cc1,10100.0,4.995678626217358,nM
CHEMBL78206,CC(C)(C)NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,1300.0,5.886056647693163,nM
CHEMBL453502,COc1cc(/C=C/[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1,500.0,6.301029995663981,nM
CHEMBL115895,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2NC(C)=O)c1O,5600.0,5.251811972993799,nM
CHEMBL331026,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3[nH]2)c1O,75000.0,4.1249387366083,nM
CHEMBL116423,Cc1cc(C=C(C#N)C#N)cc(O)c1O,5600.0,5.251811972993799,nM
CHEMBL326100,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2Cl)c1O,2500.0,5.6020599913279625,nM
CHEMBL120719,COc1cc(C=C(C#N)C#N)cc(CSCC(=O)O)c1O,96000.0,4.017728766960432,nM
CHEMBL74432,CNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,400.0,6.3979400086720375,nM
CHEMBL77688,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)c(O)c1,310.0,6.508638306165727,nM
CHEMBL312451,C[C@@H](NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)N[C@H](C)C(=O)OC(C)(C)C,40000.0,4.3979400086720375,nM
CHEMBL286343,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCn1ccnc1,3.0,8.522878745280337,nM
CHEMBL27685,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cc1OCCCN1CCOCC1,1.8,8.744727494896694,nM
CHEMBL31630,C=CC(=O)N(C)c1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,20.0,7.698970004336019,nM
CHEMBL27688,C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cc1OCCCN1CCOCC1,1.5,8.823908740944319,nM
CHEMBL31373,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,0.75,9.1249387366083,nM
CHEMBL31816,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,0.95,9.022276394711152,nM
CHEMBL417478,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,0.16,9.795880017344075,nM
CHEMBL32844,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCN1CCN(C)CC1,1.7,8.769551078621726,nM
CHEMBL31588,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCCN(C)C,3.9,8.4089353929735,nM
CHEMBL31656,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,1.5,8.823908740944319,nM
CHEMBL31419,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCN1CCOCC1,3.6,8.443697499232712,nM
CHEMBL31326,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1SCCCN(CC)CC,0.78,9.10790539730952,nM
CHEMBL31815,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,0.42,9.3767507096021,nM
CHEMBL280757,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Br)c3)c2c1,0.69,9.161150909262744,nM
CHEMBL28418,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2n1,0.75,9.1249387366083,nM
CHEMBL281543,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1CCCCN1CCOCC1,2.7,8.568636235841012,nM
CHEMBL284326,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,6.6,8.18045606445813,nM
CHEMBL32079,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCOCCCCO,1.7,8.769551078621726,nM
CHEMBL31622,C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cc1OCCCN1CCN(C)CC1,2.0,8.698970004336019,nM
CHEMBL31570,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCOC,0.97,9.013228265733755,nM
CHEMBL283201,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(CN(C)C)c(Br)c3)c2c1,45.0,7.346787486224656,nM
CHEMBL31369,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCCN(C)C)c(Br)c3)c2c1,27.0,7.568636235841012,nM
CHEMBL299763,COc1cc(OC)cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1,50000.0,4.301029995663981,nM
CHEMBL160566,Cn1c(SSc2c(C#N)c3ccccc3n2C)c(C#N)c2ccccc21,6900.0,5.161150909262744,nM
CHEMBL85021,CC(C)c1cc(/C=C2\C(=O)Nc3ccccc32)cc(C(C)C)c1O,15300.0,4.815308569182402,nM
CHEMBL329161,O=[N+]([O-])c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,897.0,6.047207556955907,nM
CHEMBL333082,Nc1cccc2c(Nc3cccc(Br)c3)ncnc12,105.0,6.978810700930062,nM
CHEMBL53690,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,0.91,9.040958607678906,nM
CHEMBL297968,C=CC(=O)Nc1ccc2c(Nc3cccc(C)c3)ncnc2c1,1.6,8.795880017344075,nM
CHEMBL126192,CCOc1cc2ncnc(Nc3cccc(-c4nccs4)c3)c2cc1OCC,2.0,8.698970004336019,nM
CHEMBL157807,Cn1c(SSc2c(C(N)=O)c3ccccc3n2C)c(C(N)=O)c2ccccc21,4700.0,5.327902142064282,nM
CHEMBL328216,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,0.12,9.920818753952375,nM
CHEMBL93032,Oc1cc2ncnc(Nc3cccc(Br)c3)c2cc1O,0.17,9.769551078621726,nM
CHEMBL126483,CCOc1cc2nc(CC)nc(Nc3cccc(-c4csc(C)n4)c3)c2cc1OCC,9300.0,5.031517051446064,nM
CHEMBL345641,O=C(Nc1ccccc1)c1c(SSc2[nH]c3ccccc3c2C(=O)Nc2ccccc2)[nH]c2ccccc12,100000.0,4.0,nM
CHEMBL117710,Brc1cccc(Oc2ncnc3ccccc23)c1,756.0,6.121478204498794,nM
CHEMBL119033,COc1cccc2ncnc(Nc3cccc(Br)c3)c12,139.0,6.856985199745905,nM
CHEMBL116308,O=[N+]([O-])c1cccc2ncnc(Nc3cccc(Br)c3)c12,355.0,6.449771646944906,nM
CHEMBL345837,Cn1c(SSc2c(C(=O)Nc3cccc(C(=O)O)c3)c3ccccc3n2C)c(C(=O)Nc2cccc(C(=O)O)c2)c2ccccc21,12000.0,4.920818753952375,nM
CHEMBL346770,Cn1c(SSc2c(C(=O)c3ccc(C(=O)O)cc3)c3ccccc3n2C)c(C(=O)c2ccc(C(=O)O)cc2)c2ccccc21,5500.0,5.259637310505756,nM
CHEMBL116919,COc1ccc(CNc2ncnc3ccccc23)cc1,10000.0,5.0,nM
CHEMBL340660,CCOc1cc2ncnc(Nc3cccc(-c4csc(N)n4)c3)c2cc1OCC,560.0,6.251811972993799,nM
CHEMBL347161,Cn1c(SSc2c(C(=O)Nc3ccc(C(=O)O)cc3)c3ccccc3n2C)c(C(=O)Nc2ccc(C(=O)O)cc2)c2ccccc21,16900.0,4.772113295386326,nM
CHEMBL330882,COc1cccc2ncnc(NCc3ccccc3)c12,4900.0,5.309803919971486,nM
CHEMBL326596,COc1ccc2c(NCc3ccccc3)ncnc2c1,58.0,7.236572006437063,nM
CHEMBL333418,Nc1cccc2ncnc(Nc3cccc(Br)c3)c12,439.0,6.357535479757878,nM
CHEMBL347659,COC(=O)c1ccc(CNC(=O)c2c(SSc3c(C(=O)NCc4ccc(C(=O)OC)cc4)c4ccccc4n3C)n(C)c3ccccc23)cc1,13000.0,4.886056647693163,nM
CHEMBL441083,Cc1cccc(Nc2ncnc3ccccc23)c1,910.0,6.040958607678906,nM
CHEMBL430571,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,3.6,8.443697499232712,nM
CHEMBL52913,C=CC(=O)Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1,0.25,9.602059991327963,nM
CHEMBL158797,Cn1c(SSc2c(C(=O)NCC(O)CO)c3ccccc3n2C)c(C(=O)NCC(O)CO)c2ccccc21,43000.0,4.366531544420414,nM
CHEMBL346553,COC(=O)c1ccc(C(=O)c2c(SSc3c(C(=O)c4ccc(C(=O)OC)cc4)c4ccccc4n3C)n(C)c3ccccc23)cc1,6100.0,5.214670164989233,nM
CHEMBL92825,Ic1cccc(Nc2ncnc3ccccc23)c1,80.0,7.096910013008056,nM
CHEMBL52197,COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,348.0,6.458420756053419,nM
CHEMBL117697,COc1cccc(Nc2ncnc3ccccc23)c1,842.0,6.0746879085003505,nM
CHEMBL94275,O=[N+]([O-])c1ccc2c(Nc3cccc(Br)c3)ncnc2c1,1000.0,6.0,nM
CHEMBL54091,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1,0.72,9.142667503568731,nM
CHEMBL89723,CC(C)c1cc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc(C(C)C)c1O,9500.0,5.022276394711152,nM
CHEMBL351920,CC(=O)c1c(SSc2c(C(C)=O)c3ccccc3n2C)n(C)c2ccccc12,5600.0,5.251811972993799,nM
CHEMBL333851,COc1cc2c(NCc3ccccc3)ncnc2cc1O,588.0,6.230622673923861,nM
CHEMBL53665,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Br)c3)c2n1,1.2,8.920818753952375,nM
CHEMBL126456,CCOc1cc2ncnc(Nc3cccc(-c4csc(C)n4)c3)c2cc1OCC,4800.0,5.318758762624412,nM
CHEMBL87746,COc1c(Br)cc(/C=C2\C(=O)Nc3ccccc32)cc1C(C)(C)C,19000.0,4.721246399047171,nM
CHEMBL93181,COc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,10.0,8.0,nM
CHEMBL278287,Cc1ccc(N(C)C(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1,49000.0,4.309803919971486,nM
CHEMBL161226,CNC(=O)c1c(SSc2[nH]c3ccccc3c2C(=O)NC)[nH]c2ccccc12,6100.0,5.214670164989233,nM
CHEMBL289787,COc1cccc2c(Nc3cccc(Br)c3)ncnc12,974.0,6.011441043121384,nM
CHEMBL296168,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,1.1,8.958607314841775,nM
CHEMBL51741,C=CC(=O)Nc1ccc2ncnc(N3CCc4ccc(Br)cc43)c2c1,0.4,9.397940008672037,nM
CHEMBL277430,Cc1ccc(N(C(=O)c2ccccc2)C(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1,75000.0,4.1249387366083,nM
CHEMBL325245,COc1cc2ncnc(NCc3ccccc3)c2cc1OC,10.0,8.0,nM
CHEMBL422540,c1ccc(-c2c(SSc3[nH]c4ccccc4c3-c3ccccc3)[nH]c3ccccc23)cc1,100000.0,4.0,nM
CHEMBL435054,Cn1c(SSc2c(C(=O)Nc3ccccn3)c3ccccc3n2C)c(C(=O)Nc2ccccn2)c2ccccc21,47000.0,4.327902142064283,nM
CHEMBL345211,Cn1c(SSc2c(C(=O)NCC(=O)O)c3ccccc3n2C)c(C(=O)NCC(=O)O)c2ccccc21,10000.0,5.0,nM
CHEMBL117804,c1ccc(CCNc2ncnc3ccccc23)cc1,4100.0,5.3872161432802645,nM
CHEMBL324371,CN(c1ccccc1)c1ncnc2ccccc12,100000.0,4.0,nM
CHEMBL340862,CCOc1cc2ncnc(Nc3cccc(-c4cncs4)c3)c2cc1OCC,11.0,7.958607314841775,nM
CHEMBL158805,Cn1c(SSc2c(C(=O)NCc3ccc(C(=O)O)cc3)c3ccccc3n2C)c(C(=O)NCc2ccc(C(=O)O)cc2)c2ccccc21,5300.0,5.275724130399211,nM
CHEMBL116748,O=[N+]([O-])c1ccc2c(NCc3ccccc3)ncnc2c1,5900.0,5.229147988357855,nM
CHEMBL115745,COc1cc2ncnc(NCc3ccccc3)c2cc1O,56.0,7.251811972993799,nM
CHEMBL49986,C=CC(=O)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.54,9.267606240177031,nM
CHEMBL48760,CC(C)c1ccc(/C=C2/C(=O)Nc3ccccc32)cc1,18500.0,4.732828271596986,nM
CHEMBL345862,Cn1c(SSc2c(C(=O)Nc3ccccc3C(=O)O)c3ccccc3n2C)c(C(=O)Nc2ccccc2C(=O)O)c2ccccc21,47000.0,4.327902142064283,nM
CHEMBL119708,O=[N+]([O-])c1cccc2ncnc(NCc3ccccc3)c12,8000.0,5.096910013008056,nM
CHEMBL332938,COc1ccc2ncnc(NCc3ccccc3)c2c1,200.0,6.698970004336019,nM
CHEMBL443523,C=CC(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,0.45,9.346787486224656,nM
CHEMBL125920,CCOc1cc2ncnc(Nc3cccc(-c4cc[nH]n4)c3)c2cc1OCC,11.0,7.958607314841775,nM
CHEMBL89505,CC(C)(C)c1cc(/C=C2\C(=O)Nc3ccccc32)cc(C(C)(C)C)c1O,7900.0,5.102372908709558,nM
CHEMBL65250,C#Cc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1F,4.0,8.397940008672037,nM
CHEMBL347854,Cc1ccc(S(=O)(=O)c2c(SSc3[nH]c4ccccc4c3S(=O)(=O)c3ccc(C)cc3)[nH]c3ccccc23)cc1,28700.0,4.542118103266008,nM
CHEMBL117554,Clc1ccc(CNc2ncnc3ccccc23)cc1,7000.0,5.154901959985743,nM
CHEMBL102726,c1ccc(CNc2ncnc3ccccc23)cc1,320.0,6.494850021680094,nM
